ID,SHAPE_TYPE
34988,blank
34989,blank
34990,blank
34991,circle
34992,blank
34993,blank
34994,square
34995,star
34996,blank
34997,blank
34998,star
34999,square
35000,blank
35001,circle
35002,square
35003,square
35004,blank
35005,circle
35006,square
35007,star
35008,blank
35009,blank
35010,circle
35011,circle
35012,star
35013,circle
35014,square
35015,square
35016,star
35017,blank
35018,square
35019,circle
35020,blank
35021,blank
35022,blank
35023,square
35024,blank
35025,circle
35026,star
35027,circle
35028,square
35029,blank
35030,circle
35031,square
35032,blank
35033,star
35034,blank
35035,square
35036,circle
35037,blank
35038,blank
35039,circle
35040,circle
35041,blank
35042,square
35043,circle
35044,square
35045,square
35046,square
35047,square
35048,blank
35049,circle
35050,blank
35051,star
35052,circle
35053,blank
35054,circle
35055,circle
35056,star
35057,star
35058,blank
35059,circle
35060,square
35061,blank
35062,blank
35063,blank
35064,blank
35065,circle
35066,blank
35067,square
35068,square
35069,star
35070,circle
35071,circle
35072,circle
35073,blank
35074,blank
35075,star
35076,blank
35077,blank
35078,blank
35079,blank
35080,square
35081,star
35082,circle
35083,square
35084,circle
35085,square
35086,square
35087,square
35088,circle
35089,blank
35090,blank
35091,square
35092,star
35093,square
35094,star
35095,circle
35096,circle
35097,square
35098,blank
35099,square
35100,star
35101,star
35102,star
35103,star
35104,square
35105,blank
35106,blank
35107,blank
35108,blank
35109,blank
35110,blank
35111,circle
35112,star
35113,blank
35114,blank
35115,circle
35116,blank
35117,blank
35118,blank
35119,circle
35120,blank
35121,blank
35122,blank
35123,blank
35124,square
35125,blank
35126,square
35127,blank
35128,square
35129,blank
35130,blank
35131,circle
35132,blank
35133,star
35134,square
35135,star
35136,blank
35137,blank
35138,square
35139,star
35140,circle
35141,circle
35142,blank
35143,blank
35144,star
35145,circle
35146,star
35147,blank
35148,blank
35149,circle
35150,star
35151,square
35152,blank
35153,blank
35154,square
35155,star
35156,star
35157,blank
35158,circle
35159,blank
35160,square
35161,star
35162,circle
35163,circle
35164,blank
35165,square
35166,blank
35167,blank
35168,blank
35169,square
35170,square
35171,blank
35172,circle
35173,blank
35174,circle
35175,circle
35176,blank
35177,square
35178,blank
35179,square
35180,circle
35181,star
35182,star
35183,blank
35184,blank
35185,star
35186,blank
35187,circle
35188,blank
35189,blank
35190,blank
35191,blank
35192,star
35193,square
35194,blank
35195,square
35196,circle
35197,circle
35198,star
35199,blank
35200,blank
35201,square
35202,circle
35203,blank
35204,star
35205,square
35206,circle
35207,square
35208,blank
35209,circle
35210,blank
35211,blank
35212,blank
35213,blank
35214,blank
35215,circle
35216,blank
35217,blank
35218,blank
35219,square
35220,star
35221,star
35222,star
35223,star
35224,star
35225,blank
35226,blank
35227,square
35228,square
35229,square
35230,blank
35231,blank
35232,blank
35233,circle
35234,circle
35235,square
35236,blank
35237,blank
35238,square
35239,blank
35240,star
35241,star
35242,circle
35243,star
35244,circle
35245,circle
35246,circle
35247,blank
35248,blank
35249,circle
35250,blank
35251,blank
35252,blank
35253,blank
35254,star
35255,blank
35256,square
35257,circle
35258,circle
35259,circle
35260,blank
35261,circle
35262,blank
35263,star
35264,square
35265,blank
35266,circle
35267,circle
35268,blank
35269,blank
35270,blank
35271,square
35272,circle
35273,circle
35274,square
35275,blank
35276,star
35277,star
35278,blank
35279,square
35280,star
35281,blank
35282,square
35283,blank
35284,star
35285,blank
35286,blank
35287,square
35288,blank
35289,blank
35290,circle
35291,blank
35292,star
35293,blank
35294,square
35295,star
35296,blank
35297,star
35298,circle
35299,square
35300,star
35301,circle
35302,blank
35303,star
35304,blank
35305,star
35306,blank
35307,blank
35308,blank
35309,star
35310,blank
35311,star
35312,circle
35313,circle
35314,star
35315,blank
35316,circle
35317,blank
35318,blank
35319,square
35320,blank
35321,blank
35322,square
35323,star
35324,blank
35325,circle
35326,blank
35327,blank
35328,blank
35329,blank
35330,blank
35331,blank
35332,star
35333,blank
35334,star
35335,square
35336,star
35337,square
35338,circle
35339,blank
35340,blank
35341,circle
35342,blank
35343,circle
35344,blank
35345,blank
35346,circle
35347,blank
35348,star
35349,blank
35350,square
35351,star
35352,square
35353,star
35354,star
35355,square
35356,star
35357,blank
35358,circle
35359,blank
35360,square
35361,star
35362,blank
35363,square
35364,blank
35365,square
35366,star
35367,star
35368,square
35369,square
35370,blank
35371,square
35372,blank
35373,circle
35374,blank
35375,blank
35376,square
35377,square
35378,blank
35379,blank
35380,blank
35381,star
35382,blank
35383,circle
35384,blank
35385,blank
35386,blank
35387,blank
35388,blank
35389,blank
35390,star
35391,square
35392,star
35393,blank
35394,blank
35395,star
35396,circle
35397,circle
35398,star
35399,circle
35400,star
35401,circle
35402,blank
35403,blank
35404,circle
35405,square
35406,blank
35407,circle
35408,blank
35409,star
35410,star
35411,blank
35412,square
35413,star
35414,blank
35415,square
35416,blank
35417,blank
35418,circle
35419,star
35420,blank
35421,square
35422,blank
35423,square
35424,square
35425,blank
35426,star
35427,blank
35428,circle
35429,star
35430,star
35431,blank
35432,blank
35433,blank
35434,blank
35435,blank
35436,star
35437,star
35438,circle
35439,square
35440,star
35441,square
35442,blank
35443,circle
35444,circle
35445,blank
35446,blank
35447,star
35448,square
35449,blank
35450,star
35451,circle
35452,circle
35453,blank
35454,blank
35455,star
35456,circle
35457,circle
35458,circle
35459,square
35460,blank
35461,blank
35462,star
35463,blank
35464,circle
35465,square
35466,blank
35467,circle
35468,square
35469,circle
35470,square
35471,circle
35472,circle
35473,star
35474,blank
35475,star
35476,square
35477,star
35478,blank
35479,blank
35480,star
35481,blank
35482,circle
35483,blank
35484,blank
35485,blank
35486,square
35487,blank
35488,square
35489,star
35490,star
35491,square
35492,blank
35493,square
35494,star
35495,square
35496,square
35497,blank
35498,star
35499,circle
35500,circle
35501,square
35502,square
35503,square
35504,blank
35505,blank
35506,circle
35507,blank
35508,star
35509,star
35510,star
35511,circle
35512,star
35513,star
35514,blank
35515,blank
35516,star
35517,blank
35518,blank
35519,blank
35520,square
35521,blank
35522,blank
35523,blank
35524,star
35525,square
35526,square
35527,circle
35528,blank
35529,circle
35530,square
35531,circle
35532,blank
35533,blank
35534,blank
35535,square
35536,square
35537,blank
35538,circle
35539,blank
35540,star
35541,blank
35542,blank
35543,blank
35544,blank
35545,blank
35546,star
35547,circle
35548,star
35549,square
35550,square
35551,blank
35552,blank
35553,blank
35554,blank
35555,circle
35556,star
35557,circle
35558,blank
35559,square
35560,star
35561,square
35562,blank
35563,star
35564,blank
35565,blank
35566,square
35567,circle
35568,blank
35569,blank
35570,square
35571,circle
35572,star
35573,square
35574,circle
35575,blank
35576,square
35577,square
35578,blank
35579,star
35580,circle
35581,blank
35582,blank
35583,blank
35584,blank
35585,circle
35586,square
35587,star
35588,circle
35589,square
35590,blank
35591,circle
35592,square
35593,circle
35594,star
35595,blank
35596,blank
35597,square
35598,circle
35599,square
35600,blank
35601,blank
35602,square
35603,circle
35604,blank
35605,star
35606,blank
35607,star
35608,blank
35609,blank
35610,square
35611,blank
35612,blank
35613,square
35614,circle
35615,square
35616,blank
35617,blank
35618,blank
35619,star
35620,star
35621,square
35622,square
35623,square
35624,blank
35625,star
35626,star
35627,blank
35628,square
35629,star
35630,blank
35631,square
35632,circle
35633,circle
35634,blank
35635,blank
35636,blank
35637,blank
35638,star
35639,square
35640,square
35641,star
35642,blank
35643,circle
35644,blank
35645,square
35646,blank
35647,circle
35648,star
35649,circle
35650,circle
35651,square
35652,star
35653,blank
35654,blank
35655,circle
35656,circle
35657,star
35658,blank
35659,blank
35660,star
35661,star
35662,circle
35663,blank
35664,blank
35665,star
35666,blank
35667,blank
35668,circle
35669,star
35670,circle
35671,blank
35672,circle
35673,star
35674,star
35675,square
35676,star
35677,square
35678,square
35679,blank
35680,circle
35681,square
35682,circle
35683,blank
35684,square
35685,square
35686,blank
35687,star
35688,circle
35689,star
35690,blank
35691,square
35692,blank
35693,star
35694,star
35695,blank
35696,blank
35697,star
35698,circle
35699,circle
35700,blank
35701,circle
35702,blank
35703,blank
35704,square
35705,circle
35706,blank
35707,blank
35708,star
35709,blank
35710,square
35711,square
35712,square
35713,square
35714,blank
35715,star
35716,circle
35717,blank
35718,blank
35719,star
35720,circle
35721,square
35722,star
35723,star
35724,blank
35725,circle
35726,square
35727,blank
35728,star
35729,blank
35730,square
35731,blank
35732,blank
35733,circle
35734,blank
35735,square
35736,blank
35737,blank
35738,blank
35739,blank
35740,blank
35741,square
35742,blank
35743,blank
35744,blank
35745,circle
35746,blank
35747,blank
35748,circle
35749,blank
35750,blank
35751,square
35752,square
35753,blank
35754,blank
35755,blank
35756,circle
35757,circle
35758,blank
35759,blank
35760,circle
35761,star
35762,circle
35763,blank
35764,star
35765,circle
35766,star
35767,blank
35768,blank
35769,square
35770,blank
35771,circle
35772,star
35773,square
35774,blank
35775,square
35776,star
35777,square
35778,star
35779,blank
35780,square
35781,circle
35782,blank
35783,square
35784,blank
35785,star
35786,star
35787,star
35788,square
35789,blank
35790,blank
35791,blank
35792,circle
35793,circle
35794,square
35795,blank
35796,blank
35797,square
35798,blank
35799,square
35800,blank
35801,blank
35802,blank
35803,star
35804,blank
35805,blank
35806,circle
35807,circle
35808,square
35809,blank
35810,blank
35811,square
35812,star
35813,circle
35814,circle
35815,blank
35816,square
35817,circle
35818,blank
35819,square
35820,blank
35821,blank
35822,blank
35823,circle
35824,circle
35825,star
35826,square
35827,blank
35828,star
35829,star
35830,star
35831,square
35832,blank
35833,square
35834,circle
35835,blank
35836,square
35837,blank
35838,blank
35839,square
35840,circle
35841,blank
35842,square
35843,circle
35844,blank
35845,circle
35846,blank
35847,blank
35848,circle
35849,star
35850,blank
35851,blank
35852,blank
35853,square
35854,star
35855,square
35856,square
35857,blank
35858,circle
35859,blank
35860,blank
35861,circle
35862,blank
35863,star
35864,blank
35865,blank
35866,blank
35867,square
35868,star
35869,circle
35870,circle
35871,blank
35872,blank
35873,circle
35874,circle
35875,blank
35876,blank
35877,star
35878,star
35879,star
35880,blank
35881,star
35882,blank
35883,star
35884,square
35885,star
35886,star
35887,blank
35888,blank
35889,star
35890,blank
35891,square
35892,blank
35893,star
35894,star
35895,star
35896,blank
35897,star
35898,blank
35899,circle
35900,blank
35901,square
35902,blank
35903,circle
35904,square
35905,circle
35906,star
35907,star
35908,square
35909,blank
35910,square
35911,circle
35912,square
35913,blank
35914,circle
35915,blank
35916,square
35917,blank
35918,blank
35919,square
35920,circle
35921,circle
35922,circle
35923,square
35924,blank
35925,blank
35926,blank
35927,blank
35928,square
35929,blank
35930,square
35931,star
35932,blank
35933,circle
35934,blank
35935,blank
35936,circle
35937,square
35938,star
35939,star
35940,blank
35941,blank
35942,blank
35943,blank
35944,blank
35945,blank
35946,blank
35947,square
35948,square
35949,square
35950,square
35951,blank
35952,star
35953,circle
35954,star
35955,blank
35956,star
35957,blank
35958,blank
35959,star
35960,blank
35961,square
35962,blank
35963,square
35964,star
35965,circle
35966,square
35967,circle
35968,blank
35969,square
35970,blank
35971,blank
35972,star
35973,blank
35974,star
35975,blank
35976,blank
35977,star
35978,circle
35979,square
35980,blank
35981,blank
35982,star
35983,blank
35984,star
35985,star
35986,blank
35987,blank
35988,star
35989,blank
35990,blank
35991,blank
35992,square
35993,blank
35994,square
35995,square
35996,star
35997,square
35998,square
35999,star
36000,blank
36001,square
36002,blank
36003,blank
36004,star
36005,blank
36006,blank
36007,circle
36008,square
36009,blank
36010,circle
36011,blank
36012,blank
36013,circle
36014,circle
36015,blank
36016,circle
36017,blank
36018,circle
36019,blank
36020,square
36021,square
36022,circle
36023,square
36024,blank
36025,blank
36026,square
36027,circle
36028,circle
36029,circle
36030,circle
36031,star
36032,circle
36033,square
36034,circle
36035,circle
36036,blank
36037,star
36038,blank
36039,circle
36040,square
36041,star
36042,square
36043,square
36044,blank
36045,star
36046,blank
36047,square
36048,circle
36049,blank
36050,blank
36051,circle
36052,circle
36053,square
36054,blank
36055,circle
36056,square
36057,square
36058,blank
36059,square
36060,blank
36061,star
36062,circle
36063,blank
36064,blank
36065,star
36066,square
36067,blank
36068,square
36069,blank
36070,circle
36071,star
36072,square
36073,blank
36074,blank
36075,circle
36076,star
36077,square
36078,blank
36079,square
36080,blank
36081,circle
36082,blank
36083,star
36084,star
36085,circle
36086,star
36087,circle
36088,blank
36089,circle
36090,square
36091,circle
36092,star
36093,circle
36094,blank
36095,star
36096,blank
36097,blank
36098,blank
36099,square
36100,star
36101,blank
36102,star
36103,blank
36104,blank
36105,circle
36106,square
36107,star
36108,square
36109,star
36110,circle
36111,square
36112,blank
36113,blank
36114,square
36115,square
36116,circle
36117,circle
36118,blank
36119,blank
36120,blank
36121,square
36122,blank
36123,square
36124,blank
36125,square
36126,star
36127,blank
36128,circle
36129,blank
36130,star
36131,square
36132,blank
36133,blank
36134,star
36135,square
36136,star
36137,circle
36138,circle
36139,blank
36140,star
36141,square
36142,blank
36143,star
36144,square
36145,blank
36146,square
36147,circle
36148,circle
36149,star
36150,circle
36151,square
36152,blank
36153,star
36154,blank
36155,square
36156,star
36157,star
36158,circle
36159,square
36160,square
36161,square
36162,star
36163,circle
36164,star
36165,blank
36166,star
36167,square
36168,star
36169,circle
36170,blank
36171,blank
36172,circle
36173,square
